Date,Open,High,Low,Close,Adj Close,Volume
2011-07-22,57.222569,57.556229,56.897251,57.389397,34.234360,23633507
2011-07-25,57.389397,57.389397,56.722080,57.364372,34.219433,50736993
2011-07-26,56.722080,57.222569,56.305004,56.613640,33.771599,43050685
2011-07-27,56.613640,56.613640,54.645050,54.695099,32.627136,27644688
2011-07-28,54.695099,55.137196,54.219635,54.886951,32.741589,58538652
2011-07-29,54.886951,56.722080,54.227974,55.178905,32.915745,45843829
2011-08-01,55.178905,56.305004,55.345734,55.470856,33.089905,26882251
2011-08-02,55.470856,55.470856,54.553291,54.636707,32.592304,23628419
2011-08-03,54.636707,54.636707,52.968410,53.802559,32.094715,55514503
2011-08-04,53.802559,53.810902,51.300114,51.817287,30.910444,62409640
2011-08-05,51.817287,53.810902,50.674503,50.799625,30.303381,51712166
2011-08-08,49.214745,49.214745,47.521423,47.871765,28.556829,59389809
2011-08-09,47.713280,52.134262,47.713280,50.465965,30.104342,86130005
2011-08-10,50.899723,53.468903,50.883041,52.801582,31.497606,31924226
2011-08-11,52.801582,54.803539,52.551338,54.386463,32.443031,25093605
2011-08-12,54.386463,55.053783,54.219635,54.636707,32.592304,54643656
2011-08-16,54.636707,54.886951,54.011097,54.720123,32.642063,40496682
2011-08-17,54.720123,54.811878,54.369781,54.386463,32.443031,26304120
2011-08-18,54.219635,54.219635,52.551338,53.710804,32.039986,31420636
2011-08-19,53.710804,53.719147,53.051826,53.218655,31.746397,29421200
2011-08-22,53.218655,53.885975,52.092556,52.259384,31.174164,24782187
2011-08-23,52.259384,53.385487,52.259384,53.193630,31.731474,27118421
2011-08-24,53.193630,54.136219,53.135242,53.635731,31.995201,14803982
2011-08-25,53.635731,54.219635,52.968410,53.452217,31.885727,27845075
2011-08-26,53.176949,53.385487,52.876656,53.302071,31.796164,40482486
2011-08-29,53.302071,54.219635,53.302071,54.219635,32.343513,37395072
2011-08-30,53.877632,54.386463,53.802559,54.361439,32.428104,25581668
2011-08-31,54.361439,54.878613,53.969391,54.186268,32.323612,18908068
2011-09-01,54.186268,54.403149,53.760853,54.252998,32.363411,17611288
2011-09-02,54.252998,54.636707,53.585682,53.594025,31.970314,29519842
2011-09-05,53.594025,54.411488,50.883041,52.551338,31.348326,26612269
2011-09-06,52.551338,53.977730,50.891384,52.935047,31.577221,31724063
2011-09-07,54.136219,54.219635,52.968410,54.069489,32.253948,17524576
2011-09-08,54.069489,54.219635,52.968410,53.969391,32.194233,37736246
2011-09-09,53.385487,53.468903,53.176949,53.360462,31.830992,17386404
2011-09-12,53.176949,53.260365,51.300114,51.800606,30.900494,11624263
2011-09-13,52.100899,53.385487,52.100899,52.976753,31.602093,44312413
2011-09-14,52.976753,53.969391,52.843288,53.385487,31.845919,53122267
2011-09-15,53.385487,54.219635,53.110218,53.860950,32.129551,69554670
2011-09-16,53.860950,54.628368,52.968410,54.219635,32.343513,53722075
2011-09-20,54.219635,54.886951,52.968410,54.211292,32.338539,43867334
2011-09-21,54.211292,54.219635,53.051826,53.585682,31.965345,29754246
2011-09-22,51.717190,52.467922,50.499332,50.807968,30.308357,43182948
2011-09-23,50.807968,50.883041,49.214745,50.157333,29.920235,45904914
2011-09-26,50.157333,50.807968,49.790306,49.940453,29.790863,29623977
2011-09-27,50.883041,51.300114,50.632797,51.300114,30.601938,51408785
2011-09-28,51.300114,51.717190,51.216702,51.433578,30.681553,25495393
2011-09-29,51.433578,51.850655,50.883041,51.149967,30.512377,40247267
2011-09-30,51.149967,51.091579,50.048893,50.891384,30.358120,16646264
2011-10-03,50.891384,50.883041,49.223087,49.681870,29.636608,10308269
2011-10-04,49.681870,50.599430,48.388939,49.214745,29.357958,39469234
2011-10-05,49.214745,51.550362,49.181377,50.449284,30.094397,18755072
2011-10-06,50.449284,51.300114,50.048893,51.300114,30.601938,24020010
2011-10-07,51.300114,51.717190,50.048893,50.382553,30.054585,15140437
2011-10-11,50.382553,51.550362,50.048893,50.732895,30.263573,22205072
2011-10-12,50.732895,51.550362,50.716209,50.799625,30.303381,30967519
2011-10-13,50.799625,51.433578,50.048893,51.300114,30.601938,14780700
2011-10-14,51.300114,51.717190,51.133286,51.692165,30.835810,45486604
2011-10-17,51.692165,52.551338,51.024845,51.742214,30.865658,34473162
2011-10-18,51.742214,52.459579,50.465965,52.392849,31.253782,16797823
2011-10-19,52.392849,53.385487,52.401192,52.551338,31.348326,11910561
2011-10-20,52.551338,54.636707,52.551338,53.969391,32.194233,102548549
2011-10-21,53.969391,54.853588,53.885975,54.636707,32.592304,31687204
2011-10-24,54.636707,55.887932,54.336414,55.170563,32.910770,36379987
2011-10-25,55.170563,55.220612,54.386463,55.020416,32.821198,124313129
2011-10-26,55.020416,55.220612,54.636707,55.012074,32.816223,74267441
2011-10-27,55.012074,57.139153,55.028759,56.930614,33.960690,62658921
2011-10-28,56.930614,57.139153,55.929638,57.064079,34.040302,33176251
2011-11-02,57.064079,57.064079,54.219635,56.071442,33.448166,64562815
2011-11-03,56.071442,57.064079,55.704418,56.054760,33.438213,22138180
2011-11-04,56.054760,57.055737,55.912956,56.780468,33.871120,9809248
2011-11-07,56.780468,56.722080,56.138176,56.488518,33.696968,37956237
2011-11-08,56.488518,57.130810,56.305004,57.005688,34.005470,36781361
2011-11-09,57.005688,57.072422,55.896271,56.188225,33.517830,25628613
2011-11-10,56.188225,57.005688,55.887932,56.546906,33.731796,44792086
2011-11-11,56.546906,57.305981,56.305004,57.005688,34.005470,43543640
2011-11-14,57.005688,57.472813,56.305004,57.464470,34.279144,43667431
2011-11-15,57.464470,58.807449,56.972324,58.690666,35.010605,101717675
2011-11-16,58.690666,61.309895,58.849155,61.076332,36.433723,226349347
2011-11-17,61.076332,62.435993,60.142086,60.851112,36.299374,138725188
2011-11-18,60.851112,61.109699,59.683304,60.826088,36.284443,142978098
2011-11-21,60.826088,60.901161,59.107742,59.299599,35.373852,264243929
2011-11-22,59.299599,60.817745,56.713737,57.130810,34.080109,73051144
2011-11-23,57.130810,57.139153,55.887932,56.054760,33.438213,124143140
2011-11-24,56.054760,57.147495,55.053783,55.554272,33.139668,62721912
2011-11-25,55.554272,57.397739,55.053783,55.679394,33.214298,102959588
2011-11-28,55.679394,57.389397,56.138176,56.380077,33.632275,66832154
2011-11-29,56.380077,56.888908,55.595978,55.679394,33.214298,140003790
2011-11-30,55.679394,58.390373,55.971344,58.173496,34.702103,1458366210
2011-12-01,58.173496,58.398716,56.722080,56.947300,33.970638,431688196
2011-12-02,56.947300,58.315304,56.154858,56.313347,33.592472,68311159
2011-12-05,56.313347,57.139153,55.062122,55.187244,32.920715,80071355
2011-12-06,55.187244,55.470856,54.219635,55.045441,32.836128,225811696
2011-12-07,55.045441,56.888908,54.469879,56.722080,33.836288,107547888
2011-12-09,56.722080,57.889885,56.722080,57.698032,34.418468,67128707
2011-12-12,57.698032,57.981644,57.005688,57.864861,34.517990,62471881
2011-12-13,57.864861,58.398716,57.731400,57.973301,34.582676,52576736
2011-12-14,57.973301,57.889885,57.189201,57.706375,34.423450,67395149
2011-12-15,57.706375,58.015007,56.813835,57.055737,34.035328,29754153
2011-12-16,57.055737,58.015007,57.055737,57.622959,34.373688,75375494
2011-12-19,57.622959,58.373692,57.556229,58.140133,34.682201,29926062
2011-12-20,58.140133,58.557205,58.140133,58.348667,34.806587,34102210
2011-12-21,58.348667,58.799107,58.181839,58.607254,34.960850,35888192
2011-12-22,58.607254,58.815792,56.513542,58.090080,34.652344,53189358
2011-12-23,58.090080,58.390373,57.556229,58.306961,34.781715,9324347
2011-12-26,58.306961,58.807449,57.973301,58.140133,34.682201,16372493
2011-12-27,58.140133,58.807449,57.973301,58.799107,35.075294,65795016
2011-12-28,58.799107,58.890865,58.098423,58.440426,34.861332,39433454
2011-12-29,58.440426,59.057693,58.306961,58.865841,35.115101,91223305
2011-12-30,58.865841,59.141109,58.390373,59.041012,35.219593,114250711
2012-01-02,58.882523,59.474770,58.390373,59.224522,35.329063,139952918
2012-01-03,59.224522,59.641598,58.390373,59.516476,35.503227,71371003
2012-01-04,59.516476,60.892818,59.641598,60.801064,36.269516,54274119
2012-01-05,60.801064,60.892818,60.058670,60.417355,36.040627,46120644
2012-01-06,60.417355,61.076332,60.225502,61.059650,36.423767,77715865
2012-01-09,61.059650,61.059650,60.058670,60.892818,36.324249,20730259
2012-01-10,60.892818,61.309895,60.308914,60.467403,36.070480,48046438
2012-01-11,60.467403,60.734333,59.891842,60.050331,35.821674,56442024
2012-01-12,60.050331,60.475746,59.241207,59.424721,35.448486,57217037
2012-01-13,59.424721,60.050331,59.182816,59.399693,35.433556,46892380
2012-01-16,59.399693,60.475746,59.391354,60.475746,36.075455,37373167
2012-01-17,60.475746,61.309895,60.067013,61.168091,36.488453,142548208
2012-01-18,61.168091,61.726967,60.642574,61.084675,36.438698,56575036
2012-01-19,61.084675,61.435017,60.725990,61.034626,36.408840,56484458
2012-01-20,61.034626,62.144043,60.809406,61.935505,36.946239,34106331
2012-01-23,61.935505,61.852089,61.560139,61.785358,36.856670,90996627
2012-01-24,61.785358,62.252480,61.560139,61.718624,36.816872,81696764
2012-01-25,61.718624,61.726967,60.725990,60.876137,36.314301,15151991
2012-01-26,60.876137,61.576820,60.892818,61.093014,36.443672,25601216
2012-01-27,61.093014,61.718624,60.809406,61.543453,36.712372,55647740
2012-01-30,61.543453,61.726967,60.809406,61.560139,36.722321,25525582
2012-01-31,61.560139,61.726967,61.309895,61.618530,36.757164,37350822
2012-02-01,61.618530,62.961506,61.726967,62.586140,37.334362,11487692
2012-02-02,62.586140,63.395264,61.560139,62.761311,37.438854,41473508
2012-02-03,62.761311,63.403606,61.726967,62.944824,37.548328,44478017
2012-02-06,62.944824,63.361897,61.351601,61.510090,36.692467,23660756
2012-02-07,61.510090,63.403606,60.725990,61.076332,36.433723,22754557
2012-02-08,61.076332,62.569458,60.892818,61.510090,36.692467,40815833
2012-02-09,61.510090,62.144043,60.976234,61.560139,36.722321,24804809
2012-02-10,61.560139,61.893799,60.767696,60.826088,36.284443,18205789
2012-02-13,60.826088,62.144043,60.809406,60.892818,36.324249,42729704
2012-02-14,60.892818,62.144043,60.892818,61.101357,36.448654,39204103
2012-02-15,61.168091,62.310871,61.109699,62.219116,37.115421,40715701
2012-02-16,62.219116,62.894775,61.935505,62.869751,37.503540,16485838
2012-02-17,62.869751,64.396240,63.061604,64.187706,38.289742,52986622
2012-02-20,64.187706,64.237755,63.395264,63.895752,38.115585,18780514
2012-02-21,64.171021,64.321167,63.403606,64.095947,38.235004,22725959
2012-02-22,64.095947,64.229416,62.561115,64.179367,38.284767,43684653
2012-02-23,64.179367,64.229416,63.395264,63.603802,37.941429,15127437
2012-02-24,63.603802,64.145996,63.320190,63.528728,37.896641,16266461
2012-02-27,63.528728,63.987511,62.978191,63.795654,38.055870,10874472
2012-02-28,63.795654,63.995850,63.562096,63.728924,38.016060,16009018
2012-02-29,63.728924,64.237755,63.545410,63.812340,38.065830,56555925
2012-03-01,63.812340,64.646484,63.436974,63.612144,37.946404,35930207
2012-03-02,63.612144,64.237755,63.653851,63.937462,38.140457,14392928
2012-03-05,63.937462,64.237755,63.478680,63.703899,38.001141,31390146
2012-03-06,63.703899,64.621460,63.145020,63.795654,38.055870,30719444
2012-03-07,63.795654,64.229416,63.528728,63.829021,38.075775,14694322
2012-03-08,63.829021,64.229416,63.812340,64.095947,38.235004,14396444
2012-03-09,64.095947,64.396240,64.062584,64.204391,38.299702,27939058
2012-03-12,64.204391,65.063560,64.229416,64.996826,38.772400,25397188
2012-03-13,64.996826,65.897713,65.063560,65.472290,39.056038,24350936
2012-03-14,65.472290,66.398201,65.555710,66.306442,39.553623,36838210
2012-03-15,66.306442,66.314781,65.480637,65.722542,39.205311,30894369
2012-03-16,65.722542,66.448250,65.230392,65.630783,39.150578,33385259
2012-03-19,65.630783,63.820679,62.978191,63.678875,39.484047,32230419
2012-03-20,63.678875,63.395264,62.811359,63.286823,39.240952,94177541
2012-03-21,63.286823,63.803997,62.978191,63.570435,39.416805,41715306
2012-03-22,63.570435,63.904095,62.969849,63.119995,39.137516,33223626
2012-03-23,63.119995,64.229416,62.102337,63.954144,39.654724,31386518
2012-03-26,63.954144,64.479660,63.812340,64.120972,39.758160,35472917
2012-03-27,64.120972,64.479660,63.512047,63.612144,39.442673,45194657
2012-03-28,63.612144,63.887413,62.736286,63.320190,39.261642,139359697
2012-03-29,63.320190,64.221069,63.228436,63.812340,39.566803,34556544
2012-03-30,63.812340,64.479660,63.895752,64.346191,39.897812,40416119
2012-04-02,64.346191,64.479660,63.670532,63.862389,39.597832,30361299
2012-04-03,63.862389,63.862389,62.727947,62.978191,39.049587,38192111
2012-04-04,62.978191,63.395264,62.769653,62.903118,39.003033,12198475
2012-04-05,62.903118,63.395264,62.561115,63.094971,39.121998,79724562
2012-04-09,63.094971,63.395264,62.144043,63.128338,39.142689,10277883
2012-04-10,63.128338,63.145020,62.227455,62.611164,38.822006,19827561
2012-04-11,62.611164,62.978191,62.144043,62.360920,38.666851,13763046
2012-04-12,62.360920,62.811359,62.068970,62.569458,38.796150,23485076
2012-04-13,62.569458,62.561115,62.335896,62.552776,38.785809,10682902
2012-04-16,62.552776,62.978191,62.302528,62.385944,38.682365,32460825
2012-04-17,62.385944,62.978191,62.319214,62.536091,38.775463,46594974
2012-04-18,62.536091,62.561115,61.726967,62.177406,38.553059,33212216
2012-04-19,62.177406,62.677898,62.244141,62.544434,38.780636,39076827
2012-04-20,62.544434,62.978191,62.235798,62.936481,39.023731,27953927
2012-04-23,62.936481,62.894775,61.560139,62.561115,38.790981,11631211
2012-04-24,62.561115,62.969849,61.877113,62.894775,38.997864,35216092
2012-04-25,62.894775,62.978191,62.552776,62.911457,39.008202,5183540
2012-04-26,62.911457,62.978191,62.144043,62.686237,38.868561,48106228
2012-04-27,62.686237,63.228436,62.435993,63.061604,39.101303,19902833
2012-04-30,63.061604,63.812340,62.594482,62.978191,39.049587,30920112
2012-05-02,62.978191,63.395264,62.861408,63.019897,39.075451,42494875
2012-05-03,63.003216,63.195068,61.977211,62.452679,38.723740,19444306
2012-05-04,62.452679,63.228436,61.977211,62.752972,38.909939,44678698
2012-05-07,62.752972,63.061604,62.561115,62.894775,38.997864,21583432
2012-05-08,62.894775,63.061604,62.435993,62.936481,39.023731,26756625
2012-05-09,62.936481,63.228436,62.561115,62.677898,38.863388,22152072
2012-05-10,62.677898,63.812340,62.561115,63.395264,39.308193,36375083
2012-05-11,63.178387,63.203411,62.269165,62.828045,38.956493,28115500
2012-05-14,62.828045,63.061604,62.235798,62.461018,38.728909,28731044
2012-05-15,62.461018,62.828045,61.726967,61.935505,38.403069,31128424
2012-05-16,61.935505,62.561115,60.267208,60.409016,37.456570,47261522
2012-05-17,60.409016,62.561115,59.641598,59.708328,37.022110,33903003
2012-05-18,59.708328,62.152386,58.807449,59.224522,36.722122,30548635
2012-05-22,59.224522,60.892818,59.224522,59.424721,36.846260,42534331
2012-05-23,59.424721,60.058670,57.989983,58.990963,36.577305,52692222
2012-05-24,58.990963,60.050331,58.390373,58.882523,36.510071,22165745
2012-05-25,58.882523,59.766720,58.807449,59.633255,36.975559,45709427
2012-05-28,59.633255,59.725014,58.557205,58.849155,36.489384,7727909
2012-05-29,58.849155,60.392330,58.982620,59.449741,36.861774,43287795
2012-05-30,59.449741,59.641598,58.924229,59.391354,36.825569,17744528
2012-05-31,59.391354,59.891842,59.082718,59.466427,36.872116,39104492
2012-06-01,59.758377,59.766720,58.890865,59.508133,36.897980,60271227
2012-06-04,59.508133,59.516476,58.056717,58.115105,36.034237,18185831
2012-06-05,58.115105,59.524818,57.973301,58.682327,36.385941,39963513
2012-06-06,58.682327,59.641598,58.223545,58.665646,36.375599,34101000
2012-06-07,58.665646,59.232864,58.673985,58.724033,36.411797,19652052
2012-06-08,58.724033,59.224522,58.265251,58.940914,36.546272,32612124
2012-06-11,58.940914,59.391354,57.881546,57.906570,35.904930,19408009
2012-06-12,57.906570,59.641598,57.305981,57.489494,35.646320,45650382
2012-06-13,57.489494,59.649940,57.255932,57.989983,35.956650,68867169
2012-06-14,57.989983,58.432083,57.139153,57.489494,35.646320,55234826
2012-06-15,57.489494,58.173496,56.305004,57.489494,35.646320,132406709
2012-06-18,57.489494,58.390373,57.139153,57.272617,35.511848,116351364
2012-06-19,57.272617,58.348667,57.264275,58.131790,36.044575,48981243
2012-06-20,58.131790,59.641598,57.981644,59.332962,36.789364,37740275
2012-06-21,59.332962,59.641598,58.807449,59.116085,36.654888,25280544
2012-06-22,59.116085,59.441402,58.415398,59.307938,36.773846,15552936
2012-06-25,59.310467,59.539955,58.409504,58.689991,36.390690,21398695
2012-06-26,58.689991,59.072475,58.384003,59.029976,36.601501,17903745
2012-06-27,59.029976,59.072475,58.647491,58.910980,36.527721,29514050
2012-06-28,58.910980,59.327465,58.222511,59.242466,36.733253,25445640
2012-06-29,59.242466,60.347420,59.327465,60.151928,37.297161,32360314
2012-07-03,60.151928,60.534412,59.667450,60.236923,37.349865,37075603
2012-07-04,60.236923,60.347420,59.667450,59.786446,37.070545,10131722
2012-07-05,59.786446,59.922440,58.774986,59.038475,36.606770,42774235
2012-07-06,59.038475,59.497456,58.851482,59.395462,36.828114,13191284
2012-07-09,59.395462,59.624950,58.655994,58.749489,36.427582,22180829
2012-07-10,58.749489,59.250965,58.171513,58.460503,36.248394,27055566
2012-07-11,58.460503,58.859985,58.486000,58.562496,36.311634,13685440
2012-07-12,58.562496,58.825985,57.746532,57.925022,35.916374,11515268
2012-07-13,57.925022,58.732491,57.882526,58.672993,36.380154,16876696
2012-07-17,58.672993,59.165970,58.435001,58.834484,36.480286,49063763
2012-07-18,58.834484,59.072475,58.800488,59.038475,36.606770,62580145
2012-07-19,59.038475,59.242466,58.706989,58.859985,36.496094,12091201
2012-07-20,58.961979,59.072475,58.817486,58.936481,36.543526,15076219
2012-07-23,58.936481,58.825985,58.010021,58.443501,36.237858,23861650
2012-07-24,58.443501,58.358505,57.738033,58.086517,36.016506,28724078
2012-07-25,58.086517,58.324509,57.117558,57.338551,35.552731,31878381
2012-07-26,57.338551,57.993019,57.024063,57.542542,35.679218,22174131
2012-07-27,57.542542,58.222511,57.092060,58.129017,36.042858,51562496
2012-07-30,58.129017,58.817486,57.967522,58.248009,36.116638,41710781
2012-07-31,58.248009,59.072475,57.372547,58.477501,36.258942,30410142
2012-08-01,58.477501,59.106472,56.947567,57.151558,35.436787,20380614
2012-08-02,57.151558,58.350006,56.097603,56.233597,34.867611,41926803
2012-08-03,56.233597,57.542542,56.522583,57.211056,35.473675,22684321
2012-08-06,57.211056,57.627537,57.041061,57.372547,35.573811,8736115
2012-08-07,57.372547,57.712532,57.117558,57.151558,35.436787,12453904
2012-08-08,57.151558,57.678535,57.117558,57.627537,35.731918,43759156
2012-08-09,57.627537,57.627537,56.947567,57.041061,35.368271,34124910
2012-08-10,57.041061,57.627537,56.947567,56.964565,35.320835,45880325
2012-08-13,56.964565,57.211056,56.505585,56.862568,35.257595,94871875
2012-08-14,56.862568,57.372547,56.599079,56.607578,35.099487,21987652
2012-08-16,56.607578,57.117558,56.522583,57.015564,35.352463,40689175
2012-08-17,57.015564,58.052517,57.015564,57.950523,35.932186,46052127
2012-08-20,57.950523,58.171513,57.797527,57.874027,35.884750,58127586
2012-08-21,57.874027,57.797527,57.415047,57.568039,35.695026,22331646
2012-08-22,57.568039,58.052517,56.777573,56.981564,35.331383,53735383
2012-08-23,56.981564,57.568039,56.845570,57.109058,35.410439,28433477
2012-08-24,57.109058,57.721031,56.947567,57.185555,35.457870,15135156
2012-08-27,57.185555,57.211056,56.692577,56.913567,35.289219,16453107
2012-08-28,56.913567,57.032562,56.522583,56.956066,35.315571,89585328
2012-08-29,56.956066,57.245052,56.777573,56.930565,35.299763,45956597
2012-08-30,56.930565,57.160057,56.310093,56.497086,35.030983,18499354
2012-08-31,56.497086,57.797527,56.497086,57.491543,35.647591,45012460
2012-09-03,57.491543,57.500042,56.947567,57.415047,35.600166,14535958
2012-09-04,57.415047,57.440544,56.352592,57.185555,35.457870,58850572
2012-09-05,57.185555,57.313049,56.624580,57.185555,35.457870,18420441
2012-09-06,57.185555,57.372547,56.896568,56.905067,35.283951,31632842
2012-09-07,56.905067,57.372547,56.837070,57.372547,35.573811,19918128
2012-09-10,57.372547,57.780529,57.143059,57.695534,35.774082,31938473
2012-09-11,57.695534,58.392506,57.491543,58.180012,36.074478,70762104
2012-09-12,58.180012,58.562496,57.372547,57.627537,35.731918,25107810
2012-09-13,57.627537,58.307507,56.820072,57.007065,35.347195,22317374
2012-09-14,57.007065,58.307507,55.035149,56.063602,34.762196,124978474
2012-09-20,56.063602,57.143059,54.822655,54.958652,34.077080,42420461
2012-09-21,54.958652,55.672619,54.839657,54.967152,34.082344,36818207
2012-09-24,54.967152,55.094646,54.448673,55.060646,34.140316,45603531
2012-09-25,55.060646,55.035149,54.499668,54.780159,33.966404,43610752
2012-09-26,54.780159,55.502628,54.397675,55.417629,34.361668,33873185
2012-09-27,55.417629,56.947567,55.502628,55.834114,34.619904,59934279
2012-09-28,55.834114,56.514084,55.672619,56.361092,34.946659,41359491
2012-10-01,56.361092,56.522583,55.927608,56.055103,34.756935,23104190
2012-10-02,56.055103,56.607578,56.080605,56.395088,34.967739,29042428
2012-10-03,56.395088,57.245052,56.097603,57.134560,35.426247,35038682
2012-10-04,57.134560,58.706989,57.202557,58.452000,36.243122,59219803
2012-10-05,58.452000,59.004478,58.562496,58.791988,36.453930,27707431
2012-10-08,58.791988,59.097973,58.222511,58.723991,36.411774,19288607
2012-10-09,58.723991,58.910980,58.290508,58.842983,36.485550,19823844
2012-10-10,58.842983,58.902481,58.392506,58.596497,36.332722,45631194
2012-10-11,58.596497,58.851482,58.562496,58.825985,36.475018,40374711
2012-10-12,58.825985,58.902481,58.205513,58.333008,36.169346,22894832
2012-10-16,58.333008,59.369961,58.052517,58.791988,36.453930,30768086
2012-10-17,58.791988,59.497456,58.647491,59.454960,36.865005,32904503
2012-10-18,59.454960,60.338921,58.655994,60.185928,37.318249,56968766
2012-10-19,60.185928,60.177429,58.078018,58.486000,36.264214,36147476
2012-10-22,58.486000,60.177429,58.732491,59.174469,36.691086,35653308
2012-10-23,59.174469,60.185928,58.902481,59.752445,37.049465,26984055
2012-10-24,59.752445,59.922440,59.301964,59.310467,36.775421,23947856
2012-10-25,59.310467,59.701447,58.902481,58.910980,36.527721,17537076
2012-10-26,58.910980,59.922440,58.477501,59.726948,37.033657,11201822
2012-10-29,59.726948,60.092430,59.114971,60.092430,37.260273,17064555
2012-10-30,60.092430,60.772404,60.007435,60.772404,37.681885,13339481
2012-10-31,60.772404,61.197384,60.160427,61.052891,37.855804,20951351
2012-11-05,61.052891,61.409874,60.432419,60.942394,37.787292,27003123
2012-11-06,60.942394,60.942394,59.497456,59.794945,37.075817,39906949
2012-11-07,59.794945,59.922440,58.647491,59.752445,37.049465,15678585
2012-11-08,59.752445,60.330421,59.369961,60.117931,37.276085,21789418
2012-11-09,60.117931,60.092430,59.582455,59.862942,37.117981,14792901
2012-11-12,59.862942,60.262424,59.497456,60.092430,37.260273,16851166
2012-11-13,60.092430,60.347420,59.497456,59.633450,36.975681,11633019
2012-11-14,59.633450,59.922440,59.327465,59.752445,37.049465,18032955
2012-11-15,59.752445,60.347420,59.157471,60.160427,37.302437,27361082
2012-11-16,60.160427,60.347420,59.752445,60.075432,37.249733,50197973
2012-11-19,60.075432,60.347420,60.049934,60.168926,37.307701,71797952
2012-11-20,60.168926,60.347420,59.505955,60.092430,37.260273,25000868
2012-11-21,60.092430,60.347420,59.505955,59.837440,37.102165,24444648
2012-11-22,59.837440,60.355919,58.647491,59.344463,36.796497,8257891
2012-11-23,59.344463,59.922440,57.882526,59.888439,37.133785,23859600
2012-11-26,59.888439,60.219925,59.327465,60.083931,37.255001,13613660
2012-11-27,60.083931,60.347420,58.655994,59.582455,36.944057,19877409
2012-11-28,59.582455,60.857399,59.497456,60.857399,37.734589,32038569
2012-11-29,60.857399,61.197384,60.517414,61.129387,37.903236,34975431
2012-11-30,61.128784,61.487461,59.779476,61.402061,38.072308,30599205
2012-12-03,61.402061,61.402061,60.633469,60.855507,37.733418,33244457
2012-12-04,60.855507,61.922997,60.633469,61.820518,38.331772,9015911
2012-12-05,61.820518,62.256054,61.069004,62.230434,38.585938,21751069
2012-12-06,62.230434,62.238972,61.487461,62.170654,38.548874,18882823
2012-12-07,61.743656,61.914455,61.487461,61.888836,38.374134,20218336
2012-12-10,61.829056,61.829056,61.060463,61.624100,38.209976,22292216
2012-12-11,61.624100,63.195446,61.487461,63.178364,39.173702,38911664
2012-12-12,63.178364,63.622440,62.512253,63.537041,39.396099,28856470
2012-12-13,63.537041,63.537041,63.186905,63.443104,39.337852,40341686
2012-12-14,63.443104,63.579742,63.366241,63.562660,39.411980,42630649
2012-12-17,63.562660,64.271477,63.195446,64.262932,39.846180,36986840
2012-12-18,64.262932,64.604530,64.049438,64.493515,39.989166,28511830
2012-12-19,64.493515,64.818031,64.459351,64.783875,40.169197,24835564
2012-12-20,64.057976,64.903427,64.057976,64.860733,40.216862,30736484
2012-12-21,64.860733,65.202324,64.467896,64.621613,40.068588,32424107
2012-12-24,64.621613,65.330429,64.519135,65.321884,40.502792,5182861
2012-12-26,65.321884,65.748878,64.903427,65.595161,40.672237,41486427
2012-12-27,65.595161,65.757423,65.330429,65.543922,40.640461,35401224
2012-12-28,65.543922,66.654114,62.426849,66.090477,40.979351,60361870
2013-01-02,66.090477,66.184418,65.304810,66.022163,40.937000,34036257
2013-01-03,66.022163,66.432076,65.842819,66.244202,41.074677,48804487
2013-01-04,66.244202,66.406456,65.757423,66.158798,41.021721,30506014
2013-01-07,66.158798,66.611412,65.757423,66.363754,41.148800,22821686
2013-01-08,66.363754,66.355217,64.630150,66.099022,40.984653,39337631
2013-01-09,66.099022,66.440613,65.757423,66.158798,41.021721,33768062
2013-01-10,66.158798,66.440613,65.757423,66.389374,41.164692,60988706
2013-01-11,66.389374,66.867615,66.167336,66.679733,41.344723,35834592
2013-01-14,66.679733,67.209206,65.757423,67.140892,41.630672,55111202
2013-01-15,67.140892,67.038414,66.184418,66.756592,41.392384,46740219
2013-01-16,66.756592,66.790756,66.440613,66.602875,41.297073,28116101
2013-01-17,66.602875,66.782211,65.757423,65.783043,40.788731,32475697
2013-01-18,65.783043,66.935928,65.851364,66.628494,41.312954,36280159
2013-01-21,66.628494,67.465408,66.184418,67.038414,41.567123,12892237
2013-01-22,67.038414,67.380005,66.611412,67.046951,41.572414,51477352
2013-01-23,67.046951,67.465408,66.611412,66.696815,41.355316,60401499
2013-01-24,66.696815,66.696815,66.056320,66.423538,41.185871,37532394
2013-01-25,66.423538,66.611412,65.757423,66.184418,41.037605,62509797
2013-01-28,66.184418,67.892403,66.184418,66.346680,41.138222,38113508
2013-01-29,66.346680,68.148598,65.757423,66.252739,41.079960,49215665
2013-01-30,66.252739,66.286896,66.013618,66.235657,41.069374,35347645
2013-01-31,66.235657,67.038414,66.022163,66.953011,41.514172,26949433
2013-02-01,66.953011,67.892403,66.859070,67.627663,41.932487,150582852
2013-02-04,67.627663,67.892403,66.816376,66.910309,41.487694,29348480
2013-02-05,66.910309,67.636208,66.611412,67.286072,41.720684,34106264
2013-02-06,67.286072,67.456863,67.081108,67.294609,41.725975,8311612
2013-02-07,67.294609,68.148598,67.294609,67.909485,42.107231,28264234
2013-02-08,67.465408,68.490196,67.678902,68.362099,42.387878,43328595
2013-02-11,68.362099,68.362099,67.892403,68.310860,42.356102,11377217
2013-02-12,68.310860,68.319397,67.362930,68.157143,42.260796,14574558
2013-02-13,68.157143,68.643913,67.892403,68.584137,42.525551,38320404
